Count: 10000
7806 1904.6633 -9816.9373
7807 1910.8311 -9815.7386
7808 1916.9981 -9814.5361
7809 1923.1644 -9813.3296
7810 1929.3299 -9812.1193
7811 1935.4947 -9810.9052
7812 1941.6587 -9809.6871
7813 1947.8219 -9808.4652
7814 1953.9844 -9807.2394
7815 1960.1460 -9806.0098
7816 1966.3069 -9804.7762
7817 1972.4671 -9803.5388
7818 1978.6264 -9802.2976
7819 1984.7850 -9801.0524
7820 1990.9428 -9799.8034
7821 1997.0998 -9798.5505
7822 2003.2560 -9797.2938
7823 2009.4114 -9796.0332
7824 2015.5661 -9794.7687
7825 2021.7199 -9793.5003
7826 2027.8730 -9792.2281
7827 2034.0252 -9790.9520
7828 2040.1766 -9789.6721
7829 2046.3273 -9788.3883
7830 2052.4771 -9787.1006
7831 2058.6261 -9785.8090
7832 2064.7743 -9784.5136
7833 2070.9217 -9783.2144
7834 2077.0682 -9781.9112
7835 2083.2140 -9780.6043
7836 2089.3589 -9779.2934
7837 2095.5030 -9777.9787
7838 2101.6463 -9776.6601
7839 2107.7887 -9775.3377
7840 2113.9303 -9774.0114
7841 2120.0711 -9772.6812
7842 2126.2110 -9771.3472
7843 2132.3501 -9770.0094
7844 2138.4884 -9768.6676
7845 2144.6258 -9767.3221
7846 2150.7624 -9765.9726
7847 2156.8981 -9764.6193
7848 2163.0330 -9763.2622
7849 2169.1670 -9761.9012
7850 2175.3001 -9760.5363
7851 2181.4324 -9759.1676
7852 2187.5638 -9757.7951
7853 2193.6944 -9756.4186
7854 2199.8241 -9755.0384
7855 2205.9530 -9753.6543
7856 2212.0809 -9752.2663
7857 2218.2080 -9750.8745
7858 2224.3342 -9749.4788
7859 2230.4596 -9748.0793
7860 2236.5840 -9746.6759
7861 2242.7076 -9745.2687
7862 2248.8303 -9743.8577
7863 2254.9521 -9742.4428
7864 2261.0730 -9741.0240
7865 2267.1930 -9739.6014
7866 2273.3122 -9738.1750
7867 2279.4304 -9736.7447
7868 2285.5477 -9735.3106
7869 2291.6641 -9733.8726
7870 2297.7797 -9732.4308
7871 2303.8943 -9730.9851
7872 2310.0080 -9729.5356
7873 2316.1208 -9728.0823
7874 2322.2326 -9726.6251
7875 2328.3436 -9725.1641
7876 2334.4536 -9723.6992
7877 2340.5628 -9722.2305
7878 2346.6710 -9720.7580
7879 2352.7782 -9719.2816
7880 2358.8846 -9717.8014
7881 2364.9900 -9716.3173
7882 2371.0944 -9714.8294
7883 2377.1980 -9713.3377
7884 2383.3006 -9711.8422
7885 2389.4022 -9710.3428
7886 2395.5030 -9708.8396
7887 2401.6027 -9707.3325
7888 2407.7016 -9705.8216
7889 2413.7994 -9704.3069
7890 2419.8963 -9702.7883
7891 2425.9923 -9701.2660
7892 2432.0873 -9699.7398
7893 2438.1814 -9698.2097
7894 2444.2744 -9696.6758
7895 2450.3666 -9695.1381
7896 2456.4577 -9693.5966
7897 2462.5479 -9692.0513
7898 2468.6371 -9690.5021
7899 2474.7253 -9688.9491
7900 2480.8126 -9687.3923
7901 2486.8989 -9685.8316
7902 2492.9842 -9684.2671
7903 2499.0685 -9682.6988
7904 2505.1518 -9681.1267
7905 2511.2341 -9679.5508
7906 2517.3155 -9677.9710
7907 2523.3958 -9676.3874
7908 2529.4752 -9674.8000
7909 2535.5535 -9673.2088
7910 2541.6309 -9671.6137
7911 2547.7073 -9670.0149
7912 2553.7826 -9668.4122
7913 2559.8569 -9666.8057
7914 2565.9303 -9665.1954
7915 2572.0026 -9663.5813
7916 2578.0739 -9661.9633
7917 2584.1442 -9660.3416
7918 2590.2134 -9658.7160
7919 2596.2817 -9657.0866
7920 2602.3489 -9655.4534
7921 2608.4151 -9653.8164
7922 2614.4802 -9652.1756
7923 2620.5443 -9650.5309
7924 2626.6074 -9648.8825
7925 2632.6695 -9647.2302
7926 2638.7305 -9645.5742
7927 2644.7905 -9643.9143
7928 2650.8494 -9642.2506
7929 2656.9073 -9640.5832
7930 2662.9641 -9638.9119
7931 2669.0199 -9637.2368
7932 2675.0746 -9635.5579
7933 2681.1283 -9633.8752
7934 2687.1809 -9632.1887
7935 2693.2325 -9630.4984
7936 2699.2829 -9628.8043
7937 2705.3324 -9627.1064
7938 2711.3807 -9625.4046
7939 2717.4280 -9623.6991
7940 2723.4742 -9621.9898
7941 2729.5194 -9620.2767
7942 2735.5634 -9618.5598
7943 2741.6064 -9616.8391
7944 2747.6483 -9615.1146
7945 2753.6891 -9613.3863
7946 2759.7288 -9611.6542
7947 2765.7675 -9609.9183
7948 2771.8050 -9608.1787
7949 2777.8415 -9606.4352
7950 2783.8768 -9604.6879
7951 2789.9111 -9602.9369
7952 2795.9442 -9601.1820
7953 2801.9763 -9599.4234
7954 2808.0072 -9597.6609
7955 2814.0370 -9595.8947
7956 2820.0658 -9594.1247
7957 2826.0934 -9592.3509
7958 2832.1199 -9590.5733
7959 2838.1452 -9588.7920
7960 2844.1695 -9587.0068
7961 2850.1926 -9585.2179
7962 2856.2146 -9583.4252
7963 2862.2355 -9581.6287
7964 2868.2553 -9579.8284
7965 2874.2739 -9578.0243
7966 2880.2914 -9576.2165
7967 2886.3077 -9574.4048
7968 2892.3229 -9572.5894
7969 2898.3370 -9570.7702
7970 2904.3499 -9568.9473
7971 2910.3617 -9567.1205
7972 2916.3723 -9565.2900
7973 2922.3818 -9563.4557
7974 2928.3901 -9561.6176
7975 2934.3972 -9559.7758
7976 2940.4033 -9557.9301
7977 2946.4081 -9556.0808
7978 2952.4118 -9554.2276
7979 2958.4143 -9552.3706
7980 2964.4156 -9550.5099
7981 2970.4158 -9548.6454
7982 2976.4148 -9546.7772
7983 2982.4126 -9544.9052
7984 2988.4093 -9543.0294
7985 2994.4048 -9541.1498
7986 3000.3991 -9539.2665
7987 3006.3922 -9537.3794
7988 3012.3841 -9535.4886
7989 3018.3748 -9533.5939
7990 3024.3644 -9531.6956
7991 3030.3527 -9529.7934
7992 3036.3398 -9527.8875
7993 3042.3258 -9525.9778
7994 3048.3105 -9524.0644
7995 3054.2941 -9522.1472
7996 3060.2764 -9520.2263
7997 3066.2576 -9518.3016
7998 3072.2375 -9516.3731
7999 3078.2162 -9514.4409
8000 3084.1937 -9512.5049
8001 3090.1699 -9510.5652
8002 3096.1450 -9508.6217
8003 3102.1188 -9506.6744
8004 3108.0914 -9504.7234
8005 3114.0628 -9502.7687
8006 3120.0330 -9500.8102
8007 3126.0019 -9498.8479
8008 3131.9696 -9496.8819
8009 3137.9360 -9494.9122
8010 3143.9012 -9492.9387
8011 3149.8652 -9490.9614
8012 3155.8279 -9488.9805
8013 3161.7894 -9486.9957
8014 3167.7496 -9485.0072
8015 3173.7086 -9483.0150
8016 3179.6663 -9481.0190
8017 3185.6228 -9479.0193
8018 3191.5780 -9477.0159
8019 3197.5320 -9475.0087
8020 3203.4847 -9472.9977
8021 3209.4361 -9470.9830
8022 3215.3863 -9468.9646
8023 3221.3351 -9466.9425
8024 3227.2828 -9464.9166
8025 3233.2291 -9462.8870
8026 3239.1742 -9460.8536
8027 3245.1180 -9458.8165
8028 3251.0605 -9456.7757
8029 3257.0017 -9454.7311
8030 3262.9416 -9452.6828
8031 3268.8803 -9450.6308
8032 3274.8177 -9448.5750
8033 3280.7537 -9446.5155
8034 3286.6885 -9444.4523
8035 3292.6220 -9442.3853
8036 3298.5541 -9440.3146
8037 3304.4850 -9438.2402
8038 3310.4146 -9436.1621
8039 3316.3429 -9434.0802
8040 3322.2698 -9431.9947
8041 3328.1954 -9429.9054
8042 3334.1198 -9427.8123
8043 3340.0428 -9425.7156
8044 3345.9645 -9423.6151
8045 3351.8848 -9421.5109
8046 3357.8039 -9419.4030
8047 3363.7216 -9417.2914
8048 3369.6380 -9415.1760
8049 3375.5531 -9413.0570
8050 3381.4668 -9410.9342
8051 3387.3792 -9408.8077
8052 3393.2903 -9406.6775
8053 3399.2000 -9404.5436
8054 3405.1084 -9402.4059
8055 3411.0154 -9400.2646
8056 3416.9211 -9398.1195
8057 3422.8254 -9395.9707
8058 3428.7284 -9393.8183
8059 3434.6300 -9391.6621
8060 3440.5303 -9389.5022
8061 3446.4292 -9387.3386
8062 3452.3268 -9385.1713
8063 3458.2230 -9383.0003
8064 3464.1178 -9380.8255
8065 3470.0113 -9378.6471
8066 3475.9034 -9376.4650
8067 3481.7941 -9374.2792
8068 3487.6834 -9372.0896
8069 3493.5714 -9369.8964
8070 3499.4580 -9367.6995
8071 3505.3432 -9365.4989
8072 3511.2270 -9363.2945
8073 3517.1095 -9361.0865
8074 3522.9905 -9358.8748
8075 3528.8702 -9356.6594
8076 3534.7484 -9354.4403
8077 3540.6253 -9352.2175
8078 3546.5008 -9349.9910
8079 3552.3749 -9347.7608
8080 3558.2475 -9345.5270
8081 3564.1188 -9343.2894
8082 3569.9886 -9341.0482
8083 3575.8571 -9338.8032
8084 3581.7241 -9336.5546
8085 3587.5898 -9334.3023
8086 3593.4540 -9332.0463
8087 3599.3167 -9329.7867
8088 3605.1781 -9327.5233
8089 3611.0381 -9325.2563
8090 3616.8966 -9322.9855
8091 3622.7537 -9320.7111
8092 3628.6093 -9318.4330
8093 3634.4636 -9316.1513
8094 3640.3163 -9313.8658
8095 3646.1677 -9311.5767
8096 3652.0176 -9309.2839
8097 3657.8661 -9306.9875
8098 3663.7131 -9304.6873
8099 3669.5587 -9302.3835
8100 3675.4028 -9300.0760
8101 3681.2455 -9297.7649
8102 3687.0868 -9295.4500
8103 3692.9265 -9293.1315
8104 3698.7649 -9290.8094
8105 3704.6017 -9288.4835
8106 3710.4371 -9286.1540
8107 3716.2710 -9283.8209
8108 3722.1035 -9281.4840
8109 3727.9345 -9279.1435
8110 3733.7640 -9276.7994
8111 3739.5921 -9274.4515
8112 3745.4186 -9272.1000
8113 3751.2437 -9269.7449
8114 3757.0673 -9267.3861
8115 3762.8895 -9265.0236
8116 3768.7101 -9262.6575
8117 3774.5293 -9260.2877
8118 3780.3469 -9257.9143
8119 3786.1631 -9255.5372
8120 3791.9778 -9253.1565
8121 3797.7910 -9250.7721
8122 3803.6026 -9248.3840
8123 3809.4128 -9245.9923
8124 3815.2215 -9243.5970
8125 3821.0287 -9241.1980
8126 3826.8343 -9238.7953
8127 3832.6385 -9236.3890
8128 3838.4411 -9233.9791
8129 3844.2422 -9231.5655
8130 3850.0418 -9229.1483
8131 3855.8399 -9226.7274
8132 3861.6365 -9224.3029
8133 3867.4315 -9221.8747
8134 3873.2250 -9219.4429
8135 3879.0170 -9217.0075
8136 3884.8075 -9214.5684
8137 3890.5964 -9212.1257
8138 3896.3838 -9209.6793
8139 3902.1696 -9207.2294
8140 3907.9539 -9204.7757
8141 3913.7367 -9202.3185
8142 3919.5179 -9199.8576
8143 3925.2975 -9197.3931
8144 3931.0757 -9194.9249
8145 3936.8522 -9192.4531
8146 3942.6272 -9189.9777
8147 3948.4007 -9187.4987
8148 3954.1726 -9185.0160
8149 3959.9429 -9182.5297
8150 3965.7117 -9180.0398
8151 3971.4789 -9177.5463
8152 3977.2445 -9175.0491
8153 3983.0086 -9172.5483
8154 3988.7711 -9170.0439
8155 3994.5320 -9167.5359
8156 4000.2914 -9165.0242
8157 4006.0491 -9162.5090
8158 4011.8053 -9159.9901
8159 4017.5599 -9157.4676
8160 4023.3129 -9154.9415
8161 4029.0644 -9152.4117
8162 4034.8142 -9149.8784
8163 4040.5624 -9147.3414
8164 4046.3091 -9144.8009
8165 4052.0541 -9142.2567
8166 4057.7976 -9139.7089
8167 4063.5394 -9137.1575
8168 4069.2797 -9134.6025
8169 4075.0183 -9132.0439
8170 4080.7553 -9129.4817
8171 4086.4907 -9126.9159
8172 4092.2246 -9124.3465
8173 4097.9567 -9121.7734
8174 4103.6873 -9119.1968
8175 4109.4163 -9116.6166
8176 4115.1436 -9114.0328
8177 4120.8693 -9111.4453
8178 4126.5934 -9108.8543
8179 4132.3158 -9106.2597
8180 4138.0366 -9103.6615
8181 4143.7558 -9101.0597
8182 4149.4734 -9098.4543
8183 4155.1893 -9095.8453
8184 4160.9035 -9093.2327
8185 4166.6162 -9090.6166
8186 4172.3271 -9087.9968
8187 4178.0365 -9085.3735
8188 4183.7442 -9082.7465
8189 4189.4502 -9080.1160
8190 4195.1546 -9077.4819
8191 4200.8573 -9074.8442
8192 4206.5583 -9072.2030
8193 4212.2577 -9069.5581
8194 4217.9555 -9066.9097
8195 4223.6516 -9064.2577
8196 4229.3460 -9061.6021
8197 4235.0387 -9058.9429
8198 4240.7298 -9056.2802
8199 4246.4192 -9053.6139
8200 4252.1069 -9050.9440
8201 4257.7929 -9048.2705
8202 4263.4773 -9045.5935
8203 4269.1599 -9042.9129
8204 4274.8409 -9040.2287
8205 4280.5202 -9037.5410
8206 4286.1978 -9034.8496
8207 4291.8738 -9032.1548
8208 4297.5480 -9029.4563
8209 4303.2205 -9026.7543
8210 4308.8913 -9024.0487
8211 4314.5605 -9021.3396
8212 4320.2279 -9018.6269
8213 4325.8936 -9015.9106
8214 4331.5576 -9013.1908
8215 4337.2199 -9010.4674
8216 4342.8805 -9007.7405
8217 4348.5394 -9005.0100
8218 4354.1965 -9002.2760
8219 4359.8520 -8999.5384
8220 4365.5057 -8996.7972
8221 4371.1577 -8994.0525
8222 4376.8079 -8991.3043
8223 4382.4565 -8988.5525
8224 4388.1033 -8985.7971
8225 4393.7484 -8983.0382
8226 4399.3917 -8980.2758
8227 4405.0333 -8977.5098
8228 4410.6732 -8974.7402
8229 4416.3113 -8971.9672
8230 4421.9477 -8969.1905
8231 4427.5823 -8966.4104
8232 4433.2152 -8963.6267
8233 4438.8463 -8960.8394
8234 4444.4757 -8958.0486
8235 4450.1034 -8955.2543
8236 4455.7292 -8952.4565
8237 4461.3533 -8949.6551
8238 4466.9757 -8946.8502
8239 4472.5963 -8944.0417
8240 4478.2151 -8941.2298
8241 4483.8322 -8938.4142
8242 4489.4474 -8935.5952
8243 4495.0610 -8932.7726
8244 4500.6727 -8929.9465
8245 4506.2827 -8927.1169
8246 4511.8908 -8924.2838
8247 4517.4972 -8921.4471
8248 4523.1019 -8918.6069
8249 4528.7047 -8915.7632
8250 4534.3057 -8912.9160
8251 4539.9050 -8910.0652
8252 4545.5025 -8907.2110
8253 4551.0981 -8904.3532
8254 4556.6920 -8901.4919
8255 4562.2841 -8898.6271
8256 4567.8743 -8895.7588
8257 4573.4628 -8892.8869
8258 4579.0495 -8890.0116
8259 4584.6343 -8887.1327
8260 4590.2174 -8884.2504
8261 4595.7986 -8881.3645
8262 4601.3780 -8878.4751
8263 4606.9556 -8875.5822
8264 4612.5314 -8872.6858
8265 4618.1054 -8869.7859
8266 4623.6775 -8866.8826
8267 4629.2478 -8863.9757
8268 4634.8163 -8861.0653
8269 4640.3830 -8858.1514
8270 4645.9478 -8855.2340
8271 4651.5108 -8852.3131
8272 4657.0719 -8849.3887
8273 4662.6312 -8846.4609
8274 4668.1887 -8843.5295
8275 4673.7444 -8840.5946
8276 4679.2981 -8837.6563
8277 4684.8501 -8834.7145
8278 4690.4002 -8831.7691
8279 4695.9484 -8828.8203
8280 4701.4948 -8825.8680
8281 4707.0393 -8822.9123
8282 4712.5820 -8819.9530
8283 4718.1228 -8816.9903
8284 4723.6617 -8814.0240
8285 4729.1988 -8811.0543
8286 4734.7340 -8808.0811
8287 4740.2674 -8805.1045
8288 4745.7989 -8802.1244
8289 4751.3285 -8799.1407
8290 4756.8562 -8796.1537
8291 4762.3820 -8793.1631
8292 4767.9060 -8790.1691
8293 4773.4281 -8787.1716
8294 4778.9483 -8784.1706
8295 4784.4666 -8781.1662
8296 4789.9830 -8778.1583
8297 4795.4976 -8775.1469
8298 4801.0102 -8772.1321
8299 4806.5209 -8769.1138
8300 4812.0298 -8766.0920
8301 4817.5367 -8763.0668
8302 4823.0418 -8760.0381
8303 4828.5449 -8757.0060
8304 4834.0462 -8753.9704
8305 4839.5455 -8750.9313
8306 4845.0429 -8747.8888
8307 4850.5384 -8744.8429
8308 4856.0320 -8741.7935
8309 4861.5237 -8738.7406
8310 4867.0134 -8735.6843
8311 4872.5013 -8732.6245
8312 4877.9872 -8729.5613
8313 4883.4711 -8726.4947
8314 4888.9532 -8723.4246
8315 4894.4333 -8720.3510
8316 4899.9115 -8717.2741
8317 4905.3878 -8714.1936
8318 4910.8621 -8711.1098
8319 4916.3345 -8708.0225
8320 4921.8049 -8704.9317
8321 4927.2734 -8701.8375
8322 4932.7400 -8698.7399
8323 4938.2046 -8695.6389
8324 4943.6672 -8692.5344
8325 4949.1279 -8689.4265
8326 4954.5867 -8686.3151
8327 4960.0435 -8683.2004
8328 4965.4983 -8680.0822
8329 4970.9512 -8676.9605
8330 4976.4021 -8673.8355
8331 4981.8511 -8670.7070
8332 4987.2980 -8667.5751
8333 4992.7430 -8664.4398
8334 4998.1861 -8661.3010
8335 5003.6272 -8658.1589
8336 5009.0663 -8655.0133
8337 5014.5034 -8651.8643
8338 5019.9385 -8648.7119
8339 5025.3717 -8645.5561
8340 5030.8028 -8642.3968
8341 5036.2320 -8639.2342
8342 5041.6592 -8636.0681
8343 5047.0844 -8632.8986
8344 5052.5076 -8629.7258
8345 5057.9289 -8626.5495
8346 5063.3481 -8623.3698
8347 5068.7653 -8620.1867
8348 5074.1805 -8617.0002
8349 5079.5937 -8613.8103
8350 5085.0050 -8610.6170
8351 5090.4142 -8607.4203
8352 5095.8214 -8604.2202
8353 5101.2265 -8601.0167
8354 5106.6297 -8597.8098
8355 5112.0309 -8594.5995
8356 5117.4300 -8591.3858
8357 5122.8271 -8588.1687
8358 5128.2222 -8584.9483
8359 5133.6153 -8581.7244
8360 5139.0063 -8578.4972
8361 5144.3953 -8575.2666
8362 5149.7823 -8572.0326
8363 5155.1673 -8568.7952
8364 5160.5502 -8565.5544
8365 5165.9311 -8562.3102
8366 5171.3099 -8559.0627
8367 5176.6867 -8555.8118
8368 5182.0615 -8552.5575
8369 5187.4342 -8549.2998
8370 5192.8048 -8546.0387
8371 5198.1734 -8542.7743
8372 5203.5400 -8539.5065
8373 5208.9045 -8536.2354
8374 5214.2669 -8532.9608
8375 5219.6273 -8529.6829
8376 5224.9856 -8526.4016
8377 5230.3419 -8523.1170
8378 5235.6961 -8519.8290
8379 5241.0482 -8516.5376
8380 5246.3983 -8513.2429
8381 5251.7463 -8509.9448
8382 5257.0922 -8506.6434
8383 5262.4361 -8503.3386
8384 5267.7778 -8500.0304
8385 5273.1175 -8496.7189
8386 5278.4551 -8493.4040
8387 5283.7906 -8490.0858
8388 5289.1241 -8486.7642
8389 5294.4554 -8483.4393
8390 5299.7847 -8480.1110
8391 5305.1118 -8476.7794
8392 5310.4369 -8473.4444
8393 5315.7599 -8470.1061
8394 5321.0808 -8466.7644
8395 5326.3995 -8463.4194
8396 5331.7162 -8460.0711
8397 5337.0308 -8456.7194
8398 5342.3432 -8453.3643
8399 5347.6536 -8450.0060
8400 5352.9618 -8446.6443
8401 5358.2679 -8443.2793
8402 5363.5720 -8439.9109
8403 5368.8739 -8436.5392
8404 5374.1736 -8433.1642
8405 5379.4713 -8429.7858
8406 5384.7668 -8426.4041
8407 5390.0602 -8423.0191
8408 5395.3515 -8419.6308
8409 5400.6406 -8416.2391
8410 5405.9276 -8412.8441
8411 5411.2125 -8409.4458
8412 5416.4953 -8406.0442
8413 5421.7759 -8402.6393
8414 5427.0543 -8399.2310
8415 5432.3307 -8395.8194
8416 5437.6048 -8392.4045
8417 5442.8769 -8388.9863
8418 5448.1467 -8385.5648
8419 5453.4145 -8382.1400
8420 5458.6800 -8378.7118
8421 5463.9435 -8375.2804
8422 5469.2047 -8371.8457
8423 5474.4638 -8368.4076
8424 5479.7208 -8364.9662
8425 5484.9756 -8361.5216
8426 5490.2282 -8358.0736
8427 5495.4786 -8354.6224
8428 5500.7269 -8351.1678
8429 5505.9730 -8347.7099
8430 5511.2169 -8344.2488
8431 5516.4587 -8340.7843
8432 5521.6983 -8337.3166
8433 5526.9357 -8333.8456
8434 5532.1709 -8330.3712
8435 5537.4039 -8326.8936
8436 5542.6348 -8323.4127
8437 5547.8634 -8319.9286
8438 5553.0899 -8316.4411
8439 5558.3142 -8312.9503
8440 5563.5363 -8309.4563
8441 5568.7562 -8305.9590
8442 5573.9739 -8302.4584
8443 5579.1893 -8298.9545
8444 5584.4026 -8295.4474
8445 5589.6137 -8291.9370
8446 5594.8226 -8288.4233
8447 5600.0292 -8284.9063
8448 5605.2337 -8281.3861
8449 5610.4359 -8277.8626
8450 5615.6360 -8274.3358
8451 5620.8338 -8270.8057
8452 5626.0294 -8267.2724
8453 5631.2227 -8263.7359
8454 5636.4139 -8260.1960
8455 5641.6028 -8256.6529
8456 5646.7895 -8253.1066
8457 5651.9740 -8249.5570
8458 5657.1562 -8246.0041
8459 5662.3362 -8242.4480
8460 5667.5140 -8238.8886
8461 5672.6895 -8235.3260
8462 5677.8628 -8231.7601
8463 5683.0338 -8228.1910
8464 5688.2026 -8224.6186
8465 5693.3692 -8221.0430
8466 5698.5335 -8217.4641
8467 5703.6956 -8213.8820
8468 5708.8554 -8210.2966
8469 5714.0129 -8206.7080
8470 5719.1682 -8203.1162
8471 5724.3213 -8199.5211
8472 5729.4720 -8195.9228
8473 5734.6206 -8192.3212
8474 5739.7668 -8188.7164
8475 5744.9108 -8185.1084
8476 5750.0525 -8181.4972
8477 5755.1920 -8177.8827
8478 5760.3292 -8174.2650
8479 5765.4641 -8170.6441
8480 5770.5967 -8167.0199
8481 5775.7270 -8163.3925
8482 5780.8551 -8159.7619
8483 5785.9809 -8156.1281
8484 5791.1044 -8152.4910
8485 5796.2256 -8148.8508
8486 5801.3445 -8145.2073
8487 5806.4612 -8141.5606
8488 5811.5755 -8137.9107
8489 5816.6876 -8134.2575
8490 5821.7973 -8130.6012
8491 5826.9048 -8126.9416
8492 5832.0100 -8123.2789
8493 5837.1128 -8119.6129
8494 5842.2134 -8115.9438
8495 5847.3116 -8112.2714
8496 5852.4075 -8108.5958
8497 5857.5012 -8104.9170
8498 5862.5925 -8101.2351
8499 5867.6815 -8097.5499
8500 5872.7682 -8093.8615
8501 5877.8525 -8090.1699
8502 5882.9346 -8086.4752
8503 5888.0143 -8082.7772
8504 5893.0917 -8079.0761
8505 5898.1668 -8075.3718
8506 5903.2395 -8071.6642
8507 5908.3099 -8067.9535
8508 5913.3780 -8064.2396
8509 5918.4437 -8060.5226
8510 5923.5071 -8056.8023
8511 5928.5682 -8053.0789
8512 5933.6269 -8049.3522
8513 5938.6833 -8045.6224
8514 5943.7374 -8041.8895
8515 5948.7891 -8038.1533
8516 5953.8384 -8034.4140
8517 5958.8854 -8030.6715
8518 5963.9300 -8026.9258
8519 5968.9723 -8023.1770
8520 5974.0123 -8019.4250
8521 5979.0498 -8015.6698
8522 5984.0850 -8011.9115
8523 5989.1179 -8008.1500
8524 5994.1484 -8004.3854
8525 5999.1765 -8000.6176
8526 6004.2023 -7996.8466
8527 6009.2256 -7993.0725
8528 6014.2466 -7989.2952
8529 6019.2653 -7985.5147
8530 6024.2815 -7981.7311
8531 6029.2954 -7977.9444
8532 6034.3069 -7974.1545
8533 6039.3160 -7970.3615
8534 6044.3228 -7966.5653
8535 6049.3271 -7962.7659
8536 6054.3291 -7958.9635
8537 6059.3286 -7955.1578
8538 6064.3258 -7951.3491
8539 6069.3206 -7947.5372
8540 6074.3130 -7943.7222
8541 6079.3030 -7939.9040
8542 6084.2906 -7936.0827
8543 6089.2758 -7932.2582
8544 6094.2585 -7928.4307
8545 6099.2389 -7924.6000
8546 6104.2169 -7920.7661
8547 6109.1924 -7916.9292
8548 6114.1656 -7913.0891
8549 6119.1363 -7909.2459
8550 6124.1046 -7905.3996
8551 6129.0705 -7901.5501
8552 6134.0340 -7897.6976
8553 6138.9951 -7893.8419
8554 6143.9537 -7889.9831
8555 6148.9099 -7886.1212
8556 6153.8637 -7882.2561
8557 6158.8151 -7878.3880
8558 6163.7640 -7874.5167
8559 6168.7105 -7870.6424
8560 6173.6545 -7866.7649
8561 6178.5961 -7862.8843
8562 6183.5353 -7859.0006
8563 6188.4720 -7855.1139
8564 6193.4063 -7851.2240
8565 6198.3382 -7847.3310
8566 6203.2676 -7843.4349
8567 6208.1945 -7839.5357
8568 6213.1190 -7835.6335
8569 6218.0411 -7831.7281
8570 6222.9607 -7827.8197
8571 6227.8778 -7823.9081
8572 6232.7925 -7819.9935
8573 6237.7047 -7816.0757
8574 6242.6145 -7812.1549
8575 6247.5217 -7808.2310
8576 6252.4266 -7804.3041
8577 6257.3289 -7800.3740
8578 6262.2288 -7796.4409
8579 6267.1262 -7792.5047
8580 6272.0212 -7788.5654
8581 6276.9136 -7784.6230
8582 6281.8036 -7780.6776
8583 6286.6911 -7776.7291
8584 6291.5761 -7772.7775
8585 6296.4587 -7768.8228
8586 6301.3387 -7764.8651
8587 6306.2163 -7760.9043
8588 6311.0914 -7756.9405
8589 6315.9639 -7752.9736
8590 6320.8340 -7749.0036
8591 6325.7016 -7745.0306
8592 6330.5667 -7741.0545
8593 6335.4293 -7737.0754
8594 6340.2894 -7733.0932
8595 6345.1470 -7729.1079
8596 6350.0021 -7725.1196
8597 6354.8547 -7721.1283
8598 6359.7047 -7717.1339
8599 6364.5523 -7713.1364
8600 6369.3974 -7709.1360
8601 6374.2399 -7705.1324
8602 6379.0799 -7701.1259
8603 6383.9174 -7697.1162
8604 6388.7524 -7693.1036
8605 6393.5849 -7689.0879
8606 6398.4148 -7685.0692
8607 6403.2422 -7681.0474
8608 6408.0671 -7677.0226
8609 6412.8894 -7672.9948
8610 6417.7092 -7668.9639
8611 6422.5265 -7664.9301
8612 6427.3413 -7660.8932
8613 6432.1535 -7656.8532
8614 6436.9632 -7652.8103
8615 6441.7703 -7648.7643
8616 6446.5749 -7644.7153
8617 6451.3769 -7640.6633
8618 6456.1764 -7636.6083
8619 6460.9734 -7632.5502
8620 6465.7678 -7628.4892
8621 6470.5596 -7624.4251
8622 6475.3489 -7620.3580
8623 6480.1356 -7616.2879
8624 6484.9198 -7612.2149
8625 6489.7014 -7608.1388
8626 6494.4805 -7604.0597
8627 6499.2570 -7599.9776
8628 6504.0309 -7595.8924
8629 6508.8023 -7591.8043
8630 6513.5710 -7587.7132
8631 6518.3373 -7583.6192
8632 6523.1009 -7579.5221
8633 6527.8620 -7575.4220
8634 6532.6204 -7571.3189
8635 6537.3764 -7567.2129
8636 6542.1297 -7563.1038
8637 6546.8804 -7558.9918
8638 6551.6286 -7554.8768
8639 6556.3742 -7550.7587
8640 6561.1172 -7546.6378
8641 6565.8576 -7542.5138
8642 6570.5954 -7538.3869
8643 6575.3306 -7534.2570
8644 6580.0632 -7530.1241
8645 6584.7932 -7525.9882
8646 6589.5206 -7521.8494
8647 6594.2454 -7517.7076
8648 6598.9677 -7513.5628
8649 6603.6873 -7509.4151
8650 6608.4043 -7505.2644
8651 6613.1187 -7501.1107
8652 6617.8304 -7496.9541
8653 6622.5396 -7492.7945
8654 6627.2462 -7488.6319
8655 6631.9501 -7484.4664
8656 6636.6514 -7480.2980
8657 6641.3501 -7476.1266
8658 6646.0462 -7471.9522
8659 6650.7396 -7467.7749
8660 6655.4305 -7463.5947
8661 6660.1187 -7459.4115
8662 6664.8042 -7455.2253
8663 6669.4872 -7451.0362
8664 6674.1675 -7446.8442
8665 6678.8452 -7442.6492
8666 6683.5202 -7438.4513
8667 6688.1926 -7434.2505
8668 6692.8624 -7430.0467
8669 6697.5295 -7425.8400
8670 6702.1939 -7421.6303
8671 6706.8558 -7417.4177
8672 6711.5149 -7413.2022
8673 6716.1715 -7408.9838
8674 6720.8253 -7404.7624
8675 6725.4766 -7400.5382
8676 6730.1251 -7396.3109
8677 6734.7710 -7392.0808
8678 6739.4143 -7387.8478
8679 6744.0549 -7383.6118
